SPOT	Gene Symbol	0h	0.5h	3h	6h	12h
14021	APC2	0.444	0.354	-0.3	0.214	0.179
14022	BPHL	0.39	-0.037	0.119	0.02	0.24
14023		-0.948	0.214	0.199	-0.409	-0.501
14024	BOLL	-0.872	0.204	0.489	0.095	-0.414
14025		-0.551	0.746	0.217	-0.168	-0.057
14026		-0.764	-0.688	-0.395	-0.535	-0.777
14027		-1.636		-0.642	-1.178	-0.997
14028		-0.766	0.077	-0.15	-0.691	-0.472
14029		-1.585				
14030			-0.778	-0.407	0.678	-0.158
14031	BHLHB3	-0.678		-2.807	1.28	-1.874
14032	FLJ12644	1	1.115		-2.495	0.379
14033	MGC11034			3.17	-1.7	0.415
14034					-1.62	2
14035		0.759	0.893	1.524	2.081	0.585
14036		1.722				-0.599
14037						0.415
14038	MGC26766					1.678
14039		-1.087		0.807		
14040		-3.087		1.644	-2.238	
14041	DEFB129	-0.056	0.126	0.543	0.291	0.076
14042	COQ4	-0.48	0.341	0.884	0.6	-0.137
14043		-0.168	0.145	0.389	0.784	-0.097
14044		0.162	-0.328	0.506	0.428	-0.37
14045	PIF1	0.173	-0.024	-0.803	-0.365	-0.575
14046	CRK7	0.234	0.318	0.039	-0.037	-0.307
14047		0.14	0.081	0.326	0.121	0.042
14048		-0.408	-0.401	0.29	-0.09	-0.699
14049	CED-6	0.282	0.461	0.472	0.759	0.525
14050		-0.367	0.032	0.18	0.022	-0.451
14051		-0.103	0.155	0.14	0.485	-0.215
14052		-0.105	-0.047	0.046	0.419	0.62
14053	DKFZp547H074	-0.015	-0.187	0.462	0.318	0.097
14054		-0.144	0.09	0.497	0.536	-0.961
14055		0.219	0.444	0.262	0.553	-0.3
14056		-0.322	0.081	-0.144	0.606	-0.556
14057		0.194	0.099	0.771	0.392	0.267
14058		-0.06	0.13	0.409	0.514	-0.403
14059	SPI1	0.239	-0.016	0.114	0.164	-0.326
14060	ZNF236	0.233	-0.017	0.325	0.377	-0.437
14061	CD74	-0.152	-0.2	0.044	-0.096	-0.855
14062	HS3ST1	-0.09	-0.145	0.857	0.906	0.527
14063		-0.777	0.511	0.367	1.167	-1.22
14064	VDAC2	0.103	-0.332	-0.048	0.264	-0.515
14065	KIAA1538	0.022	-0.134	-0.143	-0.245	-1.072
14066		0.225	0.068	0.247	0.562	0.395
14067		0.061	0.248	0.275	0.174	0.342
14068	DKFZP586B2420	-0.083	-0.355	0.234	0.144	0.087
14069		-0.606	-0.1	0.064	0.06	-0.436
14070		0.124	0.373	0.184	0.48	0.63
14071		-0.01	-0.041	0.606	0.161	
14072		0.23	0.064	0.464	0.539	
14073	PIGN	0.469	-0.063	0.298	0.386	0.883
14074	MFAP3	0.76	0.64	0.744	1.14	1.212
14075		-0.082	0.043	0.128	0.337	1.048
14076		0.539	0.436	0.795	0.804	
14077		-1.052	-0.424	-0.216	-0.248	
14078		-0.612	0.176	0.453	0.245	0.925
14079		-0.658	0.11	0.754	0.295	-0.606
14080		-1.138	-0.096	0.054	-0.164	-0.263
14081		0.34	0.262	-0.011	0.39	0.061
14082		1.163	1.139	2.265	2.641	2.157
14083		-0.527	-0.052	-0.016	0.312	-0.874
14084		-0.071	0.396	0.613	0.751	0.293
14085		0.065	-0.019	0.062	-0.253	-0.752
14086	ARL8	0.194	0.029	0.681	0.639	0.174
14087	LIM2	0.116	-0.218	0.032	-0.178	0.117
14088		0.366	0.209	0.122	0.203	0.041
14089	SSR3	0.309	-0.093	0.154	0.204	0.018
14090	PB1	0.462	0.53	0.571	0.596	0.453
14091	FLJ11336	0.367	0.073	0.245	0.684	0.338
14092	KIAA1075	-0.163	-0.163	-0.247	0.244	-0.002
14093	SUCLG2	0.457	0.354	0.269	0.11	-0.478
14094	WFDC2	0.417	-0.142	-0.19	0.284	-0.285
14095	CL683	-0.368	-0.297	0.074	0.404	-0.523
14096		0.362	0.078	0.194	0.27	0.133
14097	PDE8A	0.491	0.175	0.468	0.383	0.46
14098	FLJ90754	-0.456	0.022	0.385	0.605	-0.349
14099	AP1S2	0.732	0.278	0.46	0.874	0.473
14100	DKFZP586G1517	0.097	0.238	0.322	0.37	-0.175
14101	KIAA1305	-0.149	0.022	0.428	0.466	-0.015
14102	MGC4308	0.05	0.123	0.137	0.002	-1.316
14103	FLJ23309	0.527	-0.042	-0.101	0.133	0.211
14104	CELSR3	0.184	0.179	-0.021	0.203	0.108
14105		-0.255	0.215	0.275	-1.187	-2.095
14106		0.279	0.367	0.087	0.451	0
14107	C14orf4	0.205	0.055	0.122	0.365	0.188
14108	SDCCAG3	0.545	0.655	-0.131	-0.044	0.11
14109		0.136	0.377	0.334	0.421	-0.089
14110	SPARC	0.299	-0.018	-0.477	0.19	-0.234
14111	FLJ22167	0.27	0.116	-0.25	-0.038	-0.544
14112	OS-9	-0.343	-0.359	-0.154	-0.116	-0.465
14113	KIAA1223	0.485	-0.621	1.576	1.601	0.589
14114		0.977	0.126	0.96	0.583	-0.12
14115		0.721	0.334	0.754	0.948	-0.53
14116	KIAA1210	1.888	0.098	0.139	1.087	0.087
14117		2.17	0.84	-0.884	0.534	0.07
14118		-0.141	0.64	1.187	1.622	-0.261
14119			0.274	3.388	2.302	0.976
14120		0.105	0.255	0.461	0.319	-0.074
14121		0.305	0.023	0.487	0.206	0.014
14122	PRO1580	-0.126	0.606	2.379	-0.12	-0.496
14123	TSP-NY	0.765	0.044	1.296	1.867	-0.312
14124	MGC13114	0.078	-0.497	-0.769	-0.313	-0.548
14125		-0.481	-0.185	0.271	-0.044	-0.452
14126		-0.132	-0.211	0.249	0.238	-0.073
14127	HCBP6	-0.082	0	0.064	0.066	-0.397
14128		-0.276	-0.26	0.256	-0.028	-0.339
14129	KIAA1468	0.556	0.182	0.233	0.3	-0.123
14130		-1.593	-0.502	-0.089	-1.248	-0.341
14131		0.121	0.092	0.542	0.042	-0.182
14132		-0.726	0.138	0.282	-0.036	-0.491
14133		0.257	-0.045	0.131	0.193	-0.329
14134		0.133	0.22	0.245	0.196	-0.139
14135	ANKRD6	-0.3	-0.063	0.311	0.122	-0.2
14136		-0.965	-0.916	0	-0.304	-0.371
14137	ELL2	0.627	0.134	0.593	0.916	0.761
14138	ANXA13	0	0.407	0.401	0.599	-0.217
14139	AMY2B	-0.207	0.16	0.441	0.628	0.061
14140	REG1B	0.776	-0.587	-0.401	-0.152	0.422
14141	ELA2A	0.044	0.181	0.382	0.967	-0.016
14142	GPC5		0.727	3.196	1.364	0.635
14143	XDH	0.091	0.039	0.591	0.618	0.153
14144	RANBP2	0.804	0.618	0.802	0.806	0.754
14145	SERPINA1	-0.012	-0.089	0.33	0.25	-0.07
14146	CHRNA7	-0.075	0.476	0.488	0.788	0.015
14147	CDC42EP1	0.054	0.608	-0.16	0.494	0.559
14148	AANAT	0.044	0.264	0.793	0.653	-0.155
14149	RGS10	0.273	-0.069	0.094	0.159	0.059
14150	ADD3	0.408	0.418	0.312	0.513	0.387
14151	TP53BPL	0.241	0.039	0.528	0.336	-0.067
14152	H2AFA	0.238	0.392	0.871	1.028	0.161
14153	MYBPH	-0.03	0.073	0.742	1.138	-0.195
14154	BMP8	0.132	0.297	0.706	0.467	0.28
14155	HADHA	0.512	0.046	0.185	0.139	0.006
14156	MMP2	0.491	0.403	0.533	0.525	-0.031
14157	CCT6A	0.242	-0.008	0.053	-0.271	-0.523
14158	ITGB3	0.206	-0.104	0.127	0.194	-0.002
14159	ATP2B1	0.698	0.349	0.522	0.593	0.325
14160	MCM5	0.333	0.126	-0.327	-0.2	-1.123
14161	MGC4796	0.219	0.693	0.761	1.265	1.102
14162	SERPINA1	0.287	0.363	0.572	0.555	0.082
14163	FLJ13409	0.49	0.636	1.032	0.822	0.598
14164		0.253	0.434	0.266	0.324	-0.45
14165		-0.424	0.416	0.333	1.018	-0.332
14166		0.232	0.267	0.992	0.429	0.203
14167		0.38	0.401	0.036	0.667	0.491
14168	UCP4	0.274	0.584	0.783	0.923	0.323
14169		0.149	0.415	0.622	0.889	-0.266
14170		1.585	3.794	2.322	3.082	-0.107
14171	ILF2	0.243	0.067	0.311	0.136	-0.234
14172		0.131	0.181	0.233	0.134	0.176
14173	PHLDA1	0.466	0.461	1.871	1.678	2.331
14174		-0.804	0.589	1.081	0.975	0.284
14175		0.114	0.307	0.824	0.469	0.018
14176	ATP9B	-0.045	0.008	-0.304	0.384	-0.232
14177	TFPT	0.176	0.04	-0.731	-0.136	-0.506
14178		0.369	0.362	0.816	0.852	0.653
14179		-0.239	0.309	-0.282	0.154	0.326
14180	FLJ21324	0.317	0.335	-0.324	-0.32	-0.165
14181		0.564	0.07	-0.013	-0.165	-0.113
14182	SLC22A8	0.344	2.372	4.945	-0.437	1.536
14183	HPCAL1	0.245	0.23	0.31	2.01	0.712
14184	FLJ20522	0.415	0.345	0.489	0.77	-0.622
14185	COL4A1	1.062	0.897	0.799	0.699	0.308
14186	FCER1G	0.331	1.328	1.233	2.029	0.807
14187	MUC1	0.369	-0.308	0.511	1.032	1.426
14188	CDKN1A	0.903	0.946	1.002	1.611	1.137
14189	DKFZp761L1417	0.327	0.48	0.585	1.063	0.866
14190	SLPI	0.254	0.169	0.274	0.109	-0.137
14191	GPCR1	0.203	-0.245	-0.191	-0.116	-0.092
14192	NAT1	0.368	0.002	0.26	0.475	0.128
14193	DKFZp434L142	0.895	0.661	0.659	0.302	-0.035
14194	MSX2	0.442	0.304	-0.124	-0.106	-0.4
14195	PRO2730	-0.014	0.123	0.017	0.164	-0.174
14196	COL5A2	0.041	0.136	0.652	0.491	-0.17
14197		0.208	0.084	0.284	0.463	0.048
14198		-0.434	0.101	0.869	0.803	0.14
14199		0.579	0.286	0.622	1.233	0.013
14200	AIT	0.588	0.533	1.175	0.889	0.41
14201		0.357	0.926	0.983	1.238	-0.247
14202		0.361	0.264	0.39	0.477	0.205
14203	ALDRL6	-0.032	0.224	0.366	0.556	0.008
14204		-0.102	0.82	1.358	1.294	0.143
14205		-0.191	0.242	0.965	1.149	0.214
14206		-0.489	0.294	0.806	1.044	-0.086
14207	SLC22A2	-0.731	0.541	1.141	1.036	-0.424
14208		-0.04	0.213	0.71	1.014	-0.227
14209		-0.085	0.346	0.49	0.833	-0.059
14210		-0.299	0.798	0.885	0.402	-0.007
14211		-0.342	0.456	0.905	0.971	0.478
14212	LOC148137	-0.075	-0.029	0.337	0.006	-0.07
14213	FLJ22833	0.328	0.281	0.519	1.087	-0.073
14214		0.086	-0.221	-0.349	0.009	-0.495
14215		0.196	-0.449	-0.34	-0.354	-0.699
14216		0.216	-0.006	0.42	0.558	0.234
14217	CYB561	0.044	-0.361	-0.115	-0.323	-0.478
14218		-0.194	-0.052	0.87	1.114	-0.767
14219		0.681	0.341	0.703	1.131	-0.032
14220		-0.192	-0.054	0.173	0.694	-0.134
14221		-0.339	0.076	0.498	0.762	-0.263
14222		0.044	0.058	0.388	1.997	0.346
14223		0.437	0.458	0.22	0.563	-0.287
14224		0.325	0.115	0.377	0.857	-0.26
14225	RAB2	-0.055	0.189	0.376	0.1	-0.409
14226		-0.579	0.51	0.955	1.264	-0.084
14227		-0.129	0.193	0.648	-0.295	-0.354
14228	FLJ12975	0.138	0.357	0.41	0.498	0.314
14229	CLDN14	0.214	0.582	0.798	1.467	1.75
14230		-0.516	0.628	0.659	1.141	-0.094
14231		-0.097	-0.037	0.215	-0.054	-0.48
14232	ALDRL6	0.524	0.313	0.409	0.292	0.082
14233		-0.279	0.38	0.48	0.745	0.041
14234		-0.401	0.816	0.735	0.819	-0.227
14235		0.438	0.648	0.537	0.699	0.371
14236	KCNA4	0.642	1.294	0.322	2.176	2.19
14237		-0.128	0.361	0.311	0.951	-0.321
14238	COPS7B	0.129	0.042	0.409	0.29	-0.035
14239		0.164	0.249	0.358	0.696	0.069
14240	HMGCL	0.508	0.324	0.459	0.338	0.608
14241		-0.229	0.356	0.741	1.371	0.321
14242		0.18	0.477	0.507	-0.036	0.47
14243			2.369	2.165	2.555	3.041
14244		0.076	0.835	0.919	0.794	-0.251
14245		0.002	0.454	0.585	0.262	-0.159
14246		0.227	0.574	0.603	0.502	0.274
14247		-0.003	0.57	0.963	-0.181	0.44
14248		-0.18	-0.006	0.651	0.772	0.007
14249		-0.641	0.569	0.802	0.669	-0.081
14250		-0.15	0.453	0.401	0.905	0.022
14251		0.473	-0.295	-0.335	-0.117	-0.457
14252	FLJ10902	0.414	0.51	0.803	0.74	0.339
14253		0.292	-0.078	0.107	0.479	0.167
14254	PDCD8	0.589	0.272	0.058	0.318	0.194
14255	TNFRSF14	1.374	1.379	1.665	1.911	0.864
14256		-0.018	0.351	0.897	1.123	-0.042
14257		0.191	0.235	0.537	0.74	0.176
14258		0.058	-0.111	0.091	-0.093	0.15
14259	SIMRP7	0.053	0.223	0.514	0.635	0.176
14260		0.228	0.133	0.092	0.374	0.363
14261		-0.026	-0.311	-0.346	-0.46	-0.53
14262		0.22	0.425	0.558	0.409	0.3
14263		-0.32	0.767	1.161	1.317	0.387
14264		0.145	0.011	1.339	1.049	0.925
14265		-0.793	-0.137	0.325	-0.329	0.272
14266		-0.364	-0.03	0.71	0.342	-0.082
14267		-0.025	-0.048	0.206	0.062	0.072
14268		0.119	0.01	0.393	0.545	0.375
14269		-0.203	0.073	0.581	0.491	-0.341
14270		-0.145	0.025	0.553	1.003	0.359
14271		0.153	-0.123	0.515	0.01	-0.073
14272		0.467	0.358	0.647	0.619	0.759
14273		0.086	0.394	0.37	0.368	-0.074
14274		0.154	-0.069	-0.009	0.191	-0.419
14275		0.773	0.425	0.24	0.746	0.276
14276	NSE1	0.329	0.212	0.037	0.107	-0.029
14277		-0.097	1.107	0.777	1.551	-0.896
14278		-0.018	0.84	0.29	0.915	-0.192
14279	FLJ14213	0.305	1.228	-0.263	1.615	1.217
14280	CA1	0.275	1.05	0.638	0.606	0.627
14281		0.418	-0.262	0.024	0.074	0.163
14282	FLJ20225	0.245	0.423	0.671	0.606	0.438
14283		0.298	-0.141	0.245	0.545	0.858
14284		0.302	0.468	0.796	1.075	-0.246
14285		0.182	-0.024	0.827	0.6	0.137
14286	GPR35	-0.143	1.194	1.228	1.788	0.042
14287		-0.077	0.069	0.632	0.646	0.056
14288		0.425	0.384	0.5	0.385	-0.652
14289	FLJ14213	-0.026	0.261	0.662	1.062	1.115
14290	CDX2	0.704	1.11	0.315	0.694	0.382
14291		0.149	0.326	0.698	0.791	-0.062
14292	RNAH	-0.016	0.05	0.263	0.084	-0.634
14293		-0.189	0.47	0.576	0.655	-0.078
14294		-0.352	0.442	0.354	0.309	0.123
14295		0.145	0.382	0.024	0.252	0.186
14296	GRINA	0.179	-0.551	-0.839	0.107	-0.018
14297	HLA-F	0.342	0.228	0.911	0.622	0.421
14298	RAD1	0.458	0.332	0.316	0.136	-0.226
14299		0.027	0.245	0.688	0.587	0.095
14300		0.187	0.497	0.176	0.247	-0.013
14301		0.296	0.252	0.813	0.564	-0.048
14302		0.674	0.635	0.833	0.956	0.76
14303		0.031	0.378	0.184	-0.117	-0.202
14304		0.012	1.071	0.707	0.636	-0.17
14305		0.438	0.671	0.522	0.006	-0.19
14306	PAF53	0.245	0.633	0.592	0.158	-0.03
14307		0.349	0.102	-0.25	-0.134	-0.393
14308	MUC11	0.077	0.274	0.333	0.239	0.175
14309		0.248	0.352	0.906	0.699	0.542
14310		0.451	0.333	0.306	0.364	0.379
14311	FGF12	0.99	0.82	0.526	0.799	0.331
14312		0.222	-0.148	-0.058	0.051	-0.488
14313		0.485	0.445	0.683	0.705	0.094
14314		0.224	0.425	0.844	0.468	0.447
14315	SEC3	1.034	1.173	0.947	0.774	1.242
14316		-0.213	1.144	0.761	1.017	0.592
14317		-0.072	1.14	0.983	1.152	0.119
14318	MDA5	0.126	-0.07	0.182	0.451	0.01
14319		-0.164	0.375	0.79	0.349	-0.064
14320	DKFZP564D116	0.324	0.384	0.507	0.721	0.024
14321		-0.195	0.698	0.713	0.77	0.316
14322		0.065	1.172	0.697	1.585	0.417
14323		0.235	0.49	0.112	0.119	0.147
14324	SRRM2	0.364	-0.423	-0.122	-0.394	-0.478
14325		0.289	0.063	0.461	0.724	0.175
14326		0.213	0.086	0.196	0.419	-0.169
14327		-0.028	-0.252	-0.246	-0.096	-0.278
14328		0.507	0.337	1.123	1.165	0.641
14329	TMPRSS2	0.319	-0.52	0.269	0.889	1.299
14330		0.151	0.309	-0.027	0.154	-0.086
14331		-0.158	0.815	1.201	0.88	-0.439
14332		-0.021	1.218	0.985	1.503	-0.457
14333		0.234	0.794	0.164	0.451	0.157
14334		-0.329	0.29	0.487	0.031	0.057
14335	FLJ22940	0.321	0.031	-0.35	-0.115	-0.824
14336		-0.219	0.827	1.922	1.404	-0.68
14337		0.126	0.417	0.916	0.578	-0.02
14338		0.096	-0.007	0.451	0.376	0.07
14339		0.161	0.056	0.268	0.341	0.273
14340		0.044	0.498	0.585	0.413	0.328
14341		2.061	1.122	1.697	0.84	1.456
14342		1.607	1.072	0.892	1.545	1.144
14343			3.354	1.034	1.639	-0.077
14344		2.181	1.127	0.506	2.673	1.643
14345		0.464	2.356	1.186	2.366	0.963
14346			2.554	1.027	1.352	1.104
14347		0.313	2.339	1.813	1.958	3.012
14348		-0.129	1.011	1.585	3.123	1.512
14349		-0.329	1.047	1.226	4.945	0.731
14350		0.256	1.668	1.635	1.941	1.959
14351		1.273	1.222	1.426	4.82	0.844
14352		0.648	1.77	1.103	2.597	1.084
14353						
14354			-0.541			
14355			1.1	0.096		0.252
14356			-0.885	0	3.229	
14357		0.922	0.152	1.948		2
14358				0.502		
14359						-0.087
14360		-2	-0.585		2.585	
14361		1.874		-2.907	0.126	
14362			1.17			4.248
14363						
14364		-1.48	-1.737	-1.298		0.447
14365	RPL7A	0.306	-0.011	-0.07	-0.12	-0.462
14366	RPL3	-0.379	-0.233	-0.13	-0.213	-0.649
14367	RPL19	0.094	0.14	0.058	-0.113	-0.271
14368	RBL1	0.118	0.372	0.405	0.061	-0.073
14369	RSN	0.149	0.434	0.576	0.606	0.65
14370	RPA3	-0.088	-0.102	-0.199	-0.344	-0.785
14371	PSMB6	0.269	-0.099	-0.216	-0.137	-0.361
14372	SERPINA1	-0.143	-0.027	0.219	-0.096	0.173
14373	PCSK1	-0.058	0.179	0.032	0.049	-0.113
14374	PRNP	0.383	-0.005	0.136	0.161	0.324
14375	PSG2	0.79	-0.347	-0.289	-0.294	0.202
14376	PDGFRB	0.344	0.205	0.293	0.402	0.38
14377	KIAA0349	0.219	-0.076	0.05	-0.011	-0.071
14378	NRCAM	0.477	0.304	0.553	0.521	0.596
14379	KIAA0335	0.582	0.238	0.451	0.322	0.351
14380	KIAA0322	0.147	-0.029	0.287	0.427	0.111
14381	AKAP6	0.396	0.219	0.067	0.029	0.29
14382	KIAA0308	0.262	0.198	-0.111	-0.104	0.161
14383	SLK	0.741	0.368	0.701	0.56	1.135
14384	MAML1	0.663	0.328	0.155	0.191	0.472
14385	NUP160	0.715	0.421	0.412	0.104	0.162
14386		-0.594	-0.19	-0.405	-0.535	-0.441
14387	POFUT1	0.586	0.454	0.119	-0.181	0.205
14388	KIAA0176	0.614	0.29	0.231	0.112	0.352
14389	INSIG1	0.573	-0.209	0.671	0.214	0.687
14390	CYFIP2	0.548	0.228	0.154	0.101	0.156
14391	ING1	0.602	0.481	0.494	0.484	0.366
14392	FPGS	0.304	0.281	0.237	0.25	0.062
14393	ELF3	0.763	0.704	1.268	1.678	1.577
14394	CDK2AP1	0.293	0.016	-0.153	-0.076	-0.326
14395	RNPEP	0.397	-0.159	-0.225	-0.151	-0.173
14396	CHD2	0.03	0.416	0.907	0.365	0.555
14397	PAXIP1L	0.202	0.073	-0.124	-0.071	-0.141
14398	ARPC5	1.113	0.912	0.626	1.203	1.237
14399	FAP48	0.413	0.215	0.075	0.592	0.233
14400	COL6A3	-0.344	-0.118	-0.269	-0.279	-0.162
14401	CCR2	-0.512	-0.009	-0.124	-0.153	-0.364
14402	BCR	0.317	0.078	-0.458	0.036	-0.143
14403	CEACAM1	0.092	-0.397	-0.333	-0.269	0.417
14404	BTF3	0.299	-0.086	0.024	-0.13	-0.382
14405	RFX5	0.5	0.073	0.036	0.449	0.357
14406	BNC	0.404	0.286	0.3	0.45	0.268
14407	ADH1B	0.291	0.127	0.487	0.679	0.273
14408	ADRBK1	0.34	0.868	0.328	0.72	1.301
14409	AMPD3	0.041	-0.263	-0.161	-0.119	-0.193
14410	APC	0.464	0.081	-0.005	0.033	0.082
14411	CLU	0.528	-0.1	-0.143	0.43	0.848
14412	ACADM	0.316	-0.154	-0.164	-0.257	-0.446
14413	EIF3S8	0.324	0.002	-0.588	-0.087	-0.333
14414	H3F3B	0.37	0.144	0.427	0.413	-0.01
14415	STAT5B	0.527	0.471	0.35	0.67	0.991
14416	STAT6	0.136	0.194	0.533	0.16	0.44
14417	TTC1	0.224	-0.15	-0.095	0.001	-0.112
14418	USP14	0.459	0.206	0.342	0.323	0.045
14419	F2RL1	0.156	-0.116	0.051	-0.059	-0.052
14420	RTN3	0.794	0.091	0.142	0.188	0.245
14421	PRKCBP1	0.292	-0.138	-0.236	0.111	0.442
14422	MMRN	-0.873	-0.42	-0.258	0.651	-0.705
14423		0.249	0.049	0.86	0.443	0.185
14424	PLEC1	0.232	0.368	0.226	0.973	0.809
14425	EYA3	-0.059	0.026	-0.085	-0.183	-0.265
14426	DRAP1	0.37	0.282	-0.134	0.407	0.122
14427	PMS2L2	0.356	0.228	0.171	-0.092	0.143
14428	MADD	0.32	0.053	-0.346	0.095	0.307
14429	CTBP1	0.355	0.032	-0.487	-0.13	-0.004
14430	CUL2	0.474	0.018	-0.026	0.005	-0.059
14431	COX5A	0.475	0.03	-0.109	0.1	0.019
14432	OSF-2	-0.045	-0.105	-0.281	-0.267	-0.298
14433		0.147	-0.083	-0.027	-0.057	0.313
14434	ICAP-1A	0.209	-0.019	-0.059	0.016	-0.313
14435	AIP	0.378	0.033	-0.492	0.16	0.114
14436	GAS6	0.615	0.186	-0.425	-0.101	0.208
14437	HNT	0.351	0.147	-0.234	0.23	0.041
14438	MT1L	0.396	0.047	0.096	-0.232	-0.314
14439	LOX	0.218	-0.145	0.014	0	-0.634
14440	G1P3	0.362	0.004	0.153	0.12	0.136
14441	HSD17B3	0.385	0.044	0.477	0.28	-0.245
14442	FLOT2	0.272	0.23	-0.119	0.078	-0.007
14443	CTBP1	0.3	0.084	-0.484	-0.079	0.127
14444	NR2F1	0.23	0.015	-0.054	-0.292	-0.462
14445	SLC2A1	0.168	0.345	0.797	1.498	0.92
14446		0.132	-0.027	-0.059	-0.023	-0.006
14447	PDCD4	0.205	0.467	0.065	0.032	-0.587
14448	OGG1	0.296	-0.05	-0.327	-0.002	0.165
14449		-0.336	-0.006	0.138	-0.108	-0.206
14450		-0.217	0.04	0.373	-0.22	0.051
14451		0.001	0.023	0.409	0.085	0.17
14452		0.324	0.144	0.36	0.151	0.281
14453		0.305	0.171	0.247	-0.114	0.03
14454		0.102	0.177	0.874	0.006	0.053
14455	DLX5	-0.136	0.053	0.585	-0.02	-0.24
14456	FTS	0.135	-0.024		0.096	0.095
14457	EEA1	0.359	0.359	0.112	0.219	0.422
14458	ATF2	0.717	0.212	0.391	0.544	0.497
14459	PAPPA	-0.357	-0.313	1.054	0.166	-0.498
14460	PLXNA2	0.757	0.589	2.822	0.634	1.116
14461	ADAMTS1	0.073	0.071		0.261	-0.078
14462	CECR1	0.018	0.299	-0.827	0.019	-0.007
14463	WDR6	0.501	0.206	0.18	-0.13	0.045
14464	NAGS	0.254	0.15	1.217	0.18	0.076
14465	PTGFRN	0.659	0.549	-0.664	0.388	0.433
14466		0.341	-0.121	-0.247	0.168	-0.362
14467		0.309	-0.128	-1.621	-0.291	-0.167
14468	CNOT2	0.313	-0.032		-0.188	-0.245
14469	STARD4	0.419	0.043	-0.267	0.286	0.535
14470	CNTN1	0.111	-0.033	-0.038	-0.085	-0.15
14471	PHB	0.566	0.109	-0.114	0.066	-0.136
14472	DKFZP434C212			1.064	1.914	
14473	MRPS22	0.078	0.035	0.638	0.517	1.008
14474		-0.046	0.008	-0.094	0	-0.28
14475		-0.249	-0.396	-0.477	-0.228	-0.53
14476		-0.331	-0.35	-0.289	-0.382	-0.176
14477		-0.057	0.183	0.319	0.239	0.18
14478	FLJ00005	0.655	0.663	0.602	0.805	1.131
14479		0.014	0.202	-0.22	0.358	-0.123
14480	SIRT3	0.109	-0.001	-0.339	-0.258	0.009
14481		-0.332	0.341		0.436	-0.127
14482		0.075	-0.38	1.95	0.557	-0.196
14483	PGA5	-0.127	0.025		0.219	-0.057
14484		-0.067	0.254		0.355	-0.146
14485	TRABID	0.258	0.175	0.452	0.911	0.295
14486	TJP2	0.484	0.513	0.142	0.238	0.307
14487		-0.076	0.3	-0.406	0.024	0.041
14488	NSG-X	0.278	0.167	0.464	-0.165	0.069
14489	FLJ20392	0.61	-0.18	-0.096	0.253	0.712
14490		0.294	0.177	0.11	0.121	0.397
14491	FLJ13910	0.396	-0.056	-0.117	0.131	0.084
14492	MRPS10	0.22	0.131	-0.205	0.019	0.009
14493	LOC51334	0.007	0.078	-1.011	0.037	-0.042
14494		0.216	-0.018	-0.222	0.158	0.035
14495	AKAP11	0.042	0.5	0.424	0.029	0.617
14496	FLJ11181	0.459	0.288	-0.372	0.201	0.142
14497		-0.684	-0.159	-0.266	-0.003	-0.26
14498		0.222	0.383	0.173	0.004	0.383
14499		0.071	0.193	0.162	0.142	0.338
14500		-0.833	-0.337	-0.355	-0.451	-0.603
14501	MGC17347	0.176	-0.265	-0.222	-0.007	0.072
14502		0.12	0.134	-0.018	-0.192	0.203
14503		-0.146	-0.049	-0.071	0.205	-0.126
14504		-0.078	-0.012	-0.156	-0.339	0.015
14505		-1.012	0.023	-0.135	-0.268	-0.551
14506		0.096	-0.305	-0.751	-0.642	-0.531
14507		0.389	0.395	0.504	0.391	0.885
14508		0.338	0.42	0.603	0.24	0.513
14509		0.179	0.164	0.075	0.068	0.242
14510	ABCD4	-0.271	0.211	0.11	-0.21	0.157
14511		0.579	0.119	0.189	-0.147	-0.088
14512		0.468	0.341	0.068	0.315	0.635
14513	SAC2	0.172	0.054	0.096	-0.004	0.201
14514		0.187	0.152	0.037	-0.18	-0.048
14515		0.244	0.196	-0.317	0.019	-0.105
14516	FLJ25357	-0.15	0.131	0.075	-0.348	0.229
14517	MGC16121	0.156	-0.054	-0.481	0	-0.155
14518	TACC1	0.774	0.519	0.415	0.361	0.827
14519	AKAP13	0.696	0.457	0.263	0.633	1.009
14520	DKFZP434L0117	0.178	0.161	-0.273	-0.205	-0.136
14521	ACE	-0.332	-0.288	-0.221	-0.276	-0.117
14522	MRPL20	0.16	-0.118	-0.343	-0.24	-0.511
14523		0.07	0.055	-0.028	-0.241	0.307
14524		-0.34	-0.196	-0.123	-0.362	0.053
14525		-0.331	-0.222	-0.154	-0.344	-0.193
14526		-0.034	0.005	0.068	-0.12	0.286
14527	HDGFRP3	0.329	-0.227	-0.688	0.02	0.328
14528	RAB34	0.029	0.034	-0.109	-0.247	0
14529	LSM5	0.328	-0.117	-0.112	-0.129	-0.51
14530	KTN1	0.331	-0.06	-0.292	-0.021	0.008
14531		-0.547	-0.569	-0.711	-0.422	-0.528
14532		0.037	-0.071	0.355	0.095	0.271
14533	FLJ12875	0.362	0.165	0.183	0.12	0.144
14534		-0.668	-0.255	-0.03	0.191	-0.389
14535	BRP44L	0.353	-0.218	-0.171	-0.114	-0.378
14536	P66	1.043	1.077	1.326	1.075	1.822
14537		-0.108	0.135	0.195	0.193	-0.332
14538		-0.196	-0.231	-0.182	-0.164	-0.321
14539	LOC197336	0.27	0.168	-0.357	-0.131	-0.002
14540	FLJ22029	0.481	0.34	0.196	-0.038	-0.073
