SPOT	Gene Symbol	0h	0.5h	3h	6h	12h
15356	FLJ21940	0.136	0.168	0.062	0.28	0.082
15357		-0.072	0.26	-0.217	-0.335	-0.074
15358	CD4	-0.184	-0.035	-0.23	0.016	-0.333
15359	HMT-1	0.084	0.154	-0.346	-0.509	-0.304
15360	SLC34A2	-0.177	-0.149	-0.325	-0.275	-0.142
15361	UQCRB	0.238	0.078	0.123	0.372	-0.386
15362	DIO3	-0.211	-0.237	-0.306	-0.334	-0.133
15363	TNNT2	-0.344	-0.148	-0.305	-0.155	-0.101
15364	TPM2	0.252	-0.095	-0.031	0.086	-0.033
15365	TPI1	0.341	0.335	0.336	0.589	0.28
15366	ARFRP1	-0.018	-0.07	-0.205	-0.469	0.038
15367	STAT4	-0.058	-0.217	-0.165	-0.192	-0.164
15368	SGNE1	-0.817	-0.972	-0.635	-0.466	-0.357
15369	SNAP25	0.206	0.184	0.173	0.262	-0.114
15370	ELK4	-0.319	-0.31	-0.153	0.057	-0.811
15371	SPARC	-0.562	-0.416	-0.18	-0.158	-0.224
15372	CDC42EP1	-0.054	0.173	0.132	-0.569	0.322
15373	IKKE	0.071	0.023	0.07	0.75	0.672
15374	TRIM14	0.064	0.12	-0.219	-0.245	0.004
15375	PUM1	0.1	-0.127	-0.159	-0.288	-0.249
15376	KIAA0095	0.074	0.229	-0.006	-0.12	-0.499
15377	KIAA0087	-0.517	-0.146	-0.219	-0.136	-0.102
15378	E2F3	0.114	0.063	0.113	-0.105	-0.324
15379	HSPG2	0.549	-0.171	-0.232	-0.655	-0.187
15380	GNAO1	-0.005	-0.236	-0.131	-0.379	-0.127
15381	GRIK1	-0.188	-0.258	-0.123	-0.261	0.089
15382	LGALS4	-0.253	-0.593	-0.607	-0.67	0.343
15383	PTK2	0.31	0.276	0.17	0.46	0.284
15384	FAP	-0.494	-0.551	-0.726	-0.327	-0.301
15385	TSSC3	0.421	0.47	0.226	0.514	0.159
15386	DLC1	0.084	-0.07	-0.117	0.034	-0.261
15387	GOLGA1	-0.082	-0.02	-0.395	-0.125	-0.062
15388	FPGT	-0.174	0.091	-0.117	0.465	0.273
15389	NPFF	-0.144	-0.031	-0.111	-0.275	-0.12
15390	EDG4	0.208	-0.019	-0.126	0.016	0.352
15391		0.287	0.151	-0.04	-0.144	-0.104
15392	HSRTSBETA	0.165	0.174	-0.216	-0.114	-0.674
15393	PTPN21	-0.09	-0.087	-0.048	0.132	0.134
15394	PTPRO	-0.654	-0.808	-0.448	-0.739	-0.347
15395	GCS1	0.121	-0.29	-0.196	-0.281	-0.134
15396	NME4	0.036	0.044	-0.295	-0.428	-0.609
15397	FLOT1	0.433	0.4	0.004	-0.187	0.313
15398	SMARCAL1	0.251	-0.092	0.041	0.024	0.037
15399		0.417	0.289	0.329	0.41	0.461
15400	LOC51760	-0.109	-0.22	-0.02	-0.275	-0.053
15401	TRIM33	0.266	0.387	0.105	-0.062	-0.152
15402	RBM8A	0.24	0.281	0.227	0.229	0.058
15403	TYROBP	-0.435	-0.193	-0.471	-0.268	-0.157
15404		-0.168	-0.01	0.322	0.419	0.115
15405	NEK1	-0.67	-0.805	-0.163	-0.352	-0.172
15406	RBBP2	0.084	-0.146	-0.011	-0.187	0.035
15407	RPL27A	0.27	0.423	0.219	0.118	0.104
15408		-0.001	-0.147	-0.09	-0.08	0.074
15409		0.036	0.106	-0.218	-0.02	-0.67
15410	ASB1	0.01	-0.013	0.009	0.44	0.153
15411	MYLE	0.071	0.192	-0.134	-0.354	-0.431
15412	MGC2452	-0.307	-0.014	-0.076	0.095	0.268
15413	HYPK	0.185	0.378	0.117	0.226	-0.231
15414	TIGA1	-0.301	0.114	-0.371	-0.448	-0.475
15415		0.017	-0.106	-0.173	-0.098	-0.054
15416	DKFZp547P234	-0.218	-0.126	-0.323	-0.153	-0.2
15417		-1.06	-0.589	-0.748	-0.711	-0.182
15418	LOC146690	-0.341	-0.299	-0.192	-0.404	0.151
15419	PROL4	-0.116	-0.119	-0.267	-0.218	-0.068
15420		-0.12	-0.24	-0.224	-0.355	0.021
15421		-1.049	-0.89	-1.111	-0.759	-1.075
15422		0.301	-0.233	-0.293	0.136	-0.314
15423	KIAA0564	0.287	0.07	-0.091	-0.264	0.059
15424		-0.023	-0.074	-0.203	0.133	0.036
15425	STARD9	-0.062	-0.122	-0.387	-0.566	-0.16
15426		-0.098	-0.154	-0.338	-0.324	-0.01
15427		-1.671	-0.916	-0.911	0.335	-0.621
15428	ANKH	-0.129	-0.861	-0.823	-0.235	-0.456
15429		-0.338	-0.361	-0.504	-0.653	-0.506
15430	DKFZp547D155	-0.165	-0.229	-0.076	-0.18	-0.013
15431		0.094	-0.021	-0.171	0.189	-0.066
15432	MSTP028	0.006	0.084	0.364	0.321	0.163
15433	CSGlcA-T	-0.055	-0.345	-0.478	-0.753	0.127
15434		0.295	0.119	-0.265	0.274	-0.219
15435	Z39IG	-1.001	-0.472	-0.368	-0.347	-0.405
15436		-0.39	-0.189	-0.024	0.077	0.004
15437	LMLN	-0.19	-0.116	-0.215	-0.013	0.124
15438	KIAA0905	-0.237	-0.139	-0.137	0.323	-0.039
15439	SEZ6L	-0.035	0.155	-0.029	0.145	-0.036
15440	FNBP3	0.17	0.227	0.124	0.534	0.027
15441		-0.029	-0.403	-0.505	-0.367	-0.397
15442		0.025	-0.3	-0.689	-0.735	-0.507
15443	SIAH1	-0.081	-0.099	-0.153	-0.14	-0.296
15444	CKLFSF6	0.23	0.093	0.121	0.018	0.021
15445	IMAGE3451454	0.07	0.164	-0.18	-0.385	-0.103
15446	LOC51673	-0.395	-0.201	-0.353	-0.505	-0.219
15447	HNRPR	0.477	0.731	0.227	0.036	0.184
15448		0.068	0.13	0.051	0.337	-0.265
15449	MAGEF1	0.001	-0.058	-0.502	-0.43	-0.364
15450	LOC120224	-0.022	-0.576	-0.782	-0.483	-0.134
15451	MGC13125	0.068	0.085	-0.082	-0.003	-0.075
15452	NT5C3	0.156	0.286	0.043	0.167	-0.011
15453	MRPL18	0.258	0.357	0.201	0.156	-0.258
15454	PEX10	0.116	0.199	-0.275	-0.644	-0.218
15455	LCP	0.163	0.075	-0.418	-0.398	-0.332
15456	HRASLS	-0.154	0.114	-0.145	-0.062	-0.141
15457	LOC89953	0.157	-0.056	-0.296	-0.45	-0.084
15458		-0.144	-0.055	0.067	-0.006	-0.375
15459		-0.532	-0.586	-0.704	-0.555	-0.439
15460	FLJ12171	0.096	-0.088	-0.305	-0.367	-0.467
15461	BM046	-0.525	-0.469	-0.766	-0.515	-0.36
15462		0.019	0.035	-0.118	-0.27	-0.533
15463	KIAA1434	0.076	-0.247	-0.216	0.441	0.399
15464	DKFZp762L0311	0.035	0.15	-0.304	-0.987	-0.969
15465	DNAJB6	0.357	0.462	0.713	0.492	0.46
15466	MYO5C	0.098	0.058	0.001	-0.023	-0.2
15467	LOC51635	0.246	-0.188	-0.223	0.092	0.087
15468	COL6A1	-0.071	-0.349	-0.524	-0.398	-0.316
15469	TNKS2	0.352	0.156	0.201	0.371	0.177
15470	LOC115265	0.005	-0.034	-0.137	-0.205	0.038
15471		0.021	0.204	0.26	-0.11	0.072
15472	HCDI	0.139	-0.208	0.006	0.074	0.365
15473	FLJ12455	0.018	0.13	-0.253	-0.227	0.032
15474	DKFZP564D1378	0.062	0.234	0.134	0.113	0.095
15475		-0.04	-0.217	-0.241	-0.276	-0.145
15476	TRIM2	0.443	0.44	-0.132	0.682	0.959
15477		-0.164	-0.249	-0.577	-0.225	-0.064
15478	NSE1	-0.07	-0.277	-0.596	-0.317	-0.047
15479		0.06	0.252	-0.019	0.05	-0.075
15480	SOX12	0.144	-0.266	-0.633	-0.717	-0.236
15481	ABCC5	0.312	-0.249	-0.349	0.08	0.094
15482		0.179	-0.426	-0.086	-0.166	0.001
15483	KIAA1323	0.178	0.355	0.307	0.356	0.308
15484	BBX	0.574	-0.539	1.09	1.464	-0.122
15485	TRAF4	-0.159	-0.182	0.201	-0.115	-0.215
15486		-0.747	-0.327	-0.325	-0.99	-0.261
15487		-0.402	-0.452	-0.404	0.117	-0.347
15488		-0.466	-0.373	-0.063	-0.373	-0.042
15489		-0.508	-0.563	-0.591	-0.158	-0.181
15490	MATP	-0.298	-0.097	-0.198	-0.308	-0.152
15491	OIP5	0.148	0.019	-0.049	0.155	-0.265
15492		0.05	0.145	0.172	0.031	-0.293
15493		-0.655	-0.841	-1.491	-0.468	-1.758
15494	DKFZp761C121	0.033	0.128	-0.256	0.083	-0.521
15495		-0.055	-2.515	-0.126	0.958	0.948
15496	SIAT6	0.108	-0.605	-0.864	-0.232	-1.705
15497	ITSN2	-0.313	-0.327	-0.456	-0.477	-0.312
15498		-0.887	-1.066	0.009	-0.399	-0.917
15499	FBXO4	-0.487	-0.221	-0.167	-0.306	-0.767
15500	KIAA1913	-0.344	-0.863	-1.02	0.086	-1
15501		0.904	-1.144	-0.087	0.022	-0.621
15502	MCOLN3	-0.38	-0.218	0.02	-1.1	-0.887
15503	C21orf91	0.362	-0.461	-0.154	0.18	-0.21
15504		-0.415	-0.173	-0.257	-0.396	-0.305
15505	SSBP3	-0.356	-0.348	-0.676	-0.491	0.138
15506		-1.656	-1.681	-1.444	-1.74	-1.895
15507	PRDM15	-1.161	-1.02	-0.822	-0.627	-0.924
15508		-1.631	-0.989	-1.145	-1.221	-1.154
15509		-1.295	-1.309	-1.456	-0.935	-0.963
15510		-2.025	-1.522	-1.54	-1.437	-1.309
15511		-1.921	-1.611	-1.217	-1.198	-1.284
15512		-1.05	-1.32	-1.127	-0.901	-1.167
15513		-2.257	-1.956	-1.806	-1.952	-1.732
15514		-2.305	-1.695	-1.854	-1.572	-1.335
15515		-2.563	-1.867	-2.212	-2.177	-1.456
15516		-2.363	-1.985	-1.844	-2.073	-1.636
15517	KIAA0564	0.089	-0.056	-0.367	-0.244	-0.034
15518		-0.008	-0.143	-0.29	0.352	0.596
15519	LOC51110	-0.256	0.139	-0.175	-0.297	-0.253
15520	FLJ21816	-0.097	0.143	-0.214	-0.082	-0.204
15521	WDR7	0.038	0.318	-0.652	0.154	-0.018
15522	SENP2	0.664	-0.471	0.013	0.411	0.02
15523	DKFZP564B1162	-0.475	0.348	-0.204	-0.201	-0.227
15524	DKFZP434M098	1.045	0.13	-0.325	0.585	0.308
15525		0.148	-0.062	0	0.415	0.329
15526	KIAA1374	0.171	0	-0.041	0.045	-0.091
15527		-0.116	-0.396	-0.042	-0.391	-0.128
15528		-0.183	-0.31	-0.471	-0.1	-0.104
15529		0.069	-0.257	-0.206	-0.264	-0.105
15530		0.03	-0.306	-0.228	-0.146	-0.062
15531		-0.796	-0.996	-0.563	-0.546	-0.456
15532	ISL2	-0.074	-0.362	-0.453	-0.297	-0.434
15533		-0.369	-0.443	-0.316	-0.434	-0.296
15534		-0.578	-0.503	-0.399	-0.097	-0.166
15535	TCF-3	-0.12	-0.315	0.215	0.052	-0.408
15536		0.209	0.747	0.496	1.217	0.311
15537		-0.892	-0.895	0.237	0.176	-2.003
15538	TLR7	-0.533	-0.587	-0.38	0.517	0.062
15539		-0.284	-0.517	-0.348	-0.452	-0.406
15540	MS4A7	0.256	1.174	1.065	0.759	0.189
15541		-0.674	-0.326	-0.518	-0.774	-0.676
15542		-1.537	-0.937	-1.621	-1.207	-0.648
15543		0.615	0.416	0.666	1.329	2.027
15544	MGC5560	0.181	0.329	0.104	0.028	-0.48
15545		-0.332	-0.78	-0.826	-0.931	-0.317
15546		-0.629	-0.56	-0.59	-0.835	-0.322
15547	WAC	0.439	0.469	0.395	0.241	0.521
15548		-0.476	-0.465	-1.425	0.498	-0.93
15549	MGC33864	0.198	0.562	0.635	0.351	0.03
15550		0.023	-1.061	0.152	-0.66	-1.876
15551	TUSP	-1.734	-0.363	-0.38	-0.885	-0.551
15552	PRO0082	0.066	0.218	0.567	0.516	0.224
15553		-0.412	-0.346	-0.357	-0.468	-0.285
15554		-0.404	-0.549	-0.453	-0.377	-0.233
15555		-0.366	-0.292	-0.177	-0.779	-0.234
15556		-0.688	-0.617	-0.7	-0.396	0.009
15557	PLGL	-0.003	-0.429	0.074	0.136	-0.02
15558	EPHB2	0.412	0.109	-0.215	-0.49	0.017
15559		-0.226	-0.401	-0.233	-0.303	0.181
15560		-0.707	-0.3	-0.69	-0.588	-0.187
15561		-0.033	-0.756	-1.041	-0.069	0.076
15562		-0.279	-0.156	-0.237	-0.272	-0.17
15563		-0.381	-0.529	-0.566	-0.617	-0.207
15564		-0.765	-0.241	-0.364	-0.38	-0.27
15565		-0.307	-0.1	-0.159	-0.173	-0.083
15566		0.045	-0.177	-0.152	-0.128	-0.047
15567		0.11	-0.156	-0.383	-0.747	-0.194
15568		0.107	0.065	0.132	0.569	0.148
15569		-0.732	-0.389	-0.382	-0.611	-0.294
15570	CCNE2	-0.26	-0.258	-0.23	-0.753	-0.844
15571		-0.5	-0.505	-0.282	-0.46	-0.237
15572	CHST7	0.148	0.011	0.02	0.005	-0.277
15573	KLHL4	-0.323	-0.558	-0.323	-0.405	-0.366
15574		-0.08	-0.295	-0.169	-0.194	-0.073
15575		0.452	0.355	0.144	0.286	-0.006
15576		0.078	-0.25	-0.266	-0.107	0.205
15577		0.061	-0.228	-0.378	-0.719	-0.122
15578		-0.701	-0.563	-0.423	-0.407	-0.347
15579		-0.338	-0.606	-0.499	-0.159	-0.321
15580	DOCK2	-0.049	-0.41	-0.121	-0.367	-0.188
15581	CRHBP	-0.173	-0.063	-0.046	-0.512	-0.023
15582	PHRET1	-0.085	-0.376	-0.125	-0.554	-0.567
15583	FLJ32926	-0.098	-0.158	-0.307	-0.459	-0.381
15584	BIRC6	0.776	0.667	0.656	0.503	1.026
15585		-0.296	-0.25	-0.543	-0.472	-0.344
15586		-0.143	-0.432	-0.271	-0.225	-0.067
15587		-0.726	-0.388	-0.546	-0.416	-0.205
15588	DNAI1	-0.475	-0.581	-0.286	-0.337	-0.109
15589	RNASE3L	0.128	0.131	-0.161	-0.115	-0.229
15590	ULK2	-0.632	-0.25	-0.55	-0.404	-0.066
15591	BBOX1	-0.429	-0.486	-0.183	-0.359	-0.156
15592	HT017	-0.342	-0.203	-0.055	-0.039	-0.245
15593	LTB4R2	-0.301	-0.53	-0.646	-0.243	-0.296
15594	GRP3	-0.006	0.01	0.31	0.682	-0.058
15595	UGCGL2	0.019	0.01	-0.184	0.119	0.027
15596	RBMX	0.058	0.191	0.141	0.201	0.148
15597	FLJ21791	-0.383	0.159	1.352	2.067	1.075
15598	KPNA4	0.461	0.482	0.429	-0.289	0.655
15599	DMR	0.204	0.007	0.11	0.275	-0.171
15600	APG-1	0.147	-0.116	-0.37	0.107	-0.557
15601	NSAP1	0.282	0.134	-0.676	-0.685	-0.811
15602	KIAA0871	-0.035	-0.103	0.032	0.448	-0.029
15603		0.045	-0.155	0.023	0.567	0.187
15604	B3GALT6	0.233	0.002	0.043	0.276	0.197
15605		-0.093	-0.221	-0.311	0.021	-0.217
15606	FLJ11000	0.145	0.328	-0.381	-0.217	-0.052
15607		-0.203	-0.284	-0.266	-0.211	-0.255
15608	LOC148738	-0.27	-0.448	-0.748	-0.491	-0.22
15609		0.298	0.113	0.078	0.447	0.126
15610		-0.359	-0.303	-0.183	0.176	-0.14
15611		0.102	0.228	0.003	0.137	0.367
15612	LOC56834	0.334	-0.034	-0.202	-0.097	0.166
15613		-0.18	-0.33	-0.191	-0.195	-0.143
15614	GMNN	0.057	0.05	-0.318	-0.109	-0.78
15615		-0.119	-0.254	-0.101	0.154	-0.066
15616		0.343	0.298	0.366	0.883	0.454
15617		-0.349	0.013	-0.209	0.158	-0.072
15618		-0.197	-0.94	-0.257	-0.19	-0.598
15619	MGC35578	-0.224	-0.035	-0.103	0.044	0.016
15620	HCMOGT-1	-0.362	-0.291	-0.367	-0.188	-0.375
15621		-0.06	-0.077	0.122	0.787	0.167
15622	CRK7	0.122	0.354	0.061	0.027	-0.112
15623	FLJ39885	0.003	0.166	-0.105	-0.017	0.091
15624	CRTAP	0.093	0.213	0.081	-0.452	-0.03
15625		-0.169	-0.669	-1.106	-7.392	-1.488
15626		-0.143	-0.584	-0.493	-0.993	-0.765
15627		-0.998	-0.803	-0.542	-0.797	-0.566
15628		-0.941	-0.957	-0.86	-0.862	-1.231
15629		-0.796	-2.193	-0.758	-1.164	-1.3
15630		-0.062	-0.516	-0.31	0.079	0.15
15631	FLJ22174	0.288	-0.145	-0.119	-0.218	0.05
15632	FLJ11588	-1.416	-1.236	-1.599	-3.087	-1.878
15633		-0.902	-1.125	-0.882	-0.33	-0.585
15634		-1.264	-2.208	-1.106	-1.219	-0.968
15635		-0.467	-0.093	0.506	0.305	-0.285
15636		-0.359	-0.5	-0.832	-0.829	-0.538
15637	VPS35	0.288	0.09	0.037	0.333	-0.121
15638	BDKRB2	-0.3	-0.481	2.127	2.212	1.6
15639	GFPT1	0.353	0.105	-0.166	0.376	-0.148
15640	GLI3	0.203	-0.089	0.108	-0.435	-0.248
15641	GUCY1A2	-0.154	-0.293	0.006	-0.352	-0.356
15642	DNAH9	-0.798	-0.311	-0.217	-0.184	-0.321
15643	GPRK5	0.23	0.059	-0.201	-0.26	0.246
15644	CASR	-0.435	-0.561	-0.271	-0.435	-0.266
15645	OVGP1	-0.051	-0.162	-0.031	-0.033	-0.145
15646	MYL9	0.333	0.369	0.322	0.66	0.537
15647	PSMF1	0.013	0.082	-0.24	0.032	-0.226
15648	CIRBP	0.147	-0.257	-0.718	-0.699	-0.284
15649	NFE2L3	0.062	-0.047	0.185	0.656	0.594
15650	HEC	-0.078	-0.017	-0.745	-0.059	-0.81
15651	SPRY1	0.169	0.011	-0.887	-0.421	-0.279
15652	SPP1	0.39	0.189	0.372	1.281	0.299
15653	HRMT1L1	-0.019	-0.162	-0.036	-0.032	-0.127
15654	TTF1	0.029	-0.123	-0.247	-0.018	-0.249
15655	MAZ	0.004	0.003	-0.162	-0.964	-0.439
15656	ATF6	0.241	-0.075	0.095	0.18	0.036
15657	EXTL3	0.247	0.016	-0.238	-0.418	0.294
15658	ARL4	0.194	0.179	-0.013	0.083	-0.544
15659		0.262	0.152	0.263	0.009	-0.096
15660	TEC	-0.015	0.014	-0.239	0.228	-0.004
15661	KIAA0410	0.499	0.527	0.504	0.695	0.297
15662		-0.077	-0.207	-0.216	-0.396	-0.152
15663	KPNA6	0.257	0.25	0.003	-0.034	-0.271
15664		-0.344	-0.475	-0.271	-0.106	-0.019
15665		0.036	-0.371	-0.153	-0.165	-0.115
15666	YAP	0.31	0.21	-0.133	-0.162	-0.054
15667	TK2	0.099	-0.195	-0.255	-0.348	0.041
15668	HMT-1	0.206	0.125	-0.295	-0.565	-0.446
15669	LOC51611	0.204	0.286	-0.109	0.276	-0.063
15670		-0.241	-0.468	0.01	0.057	0.235
15671	KIAA1712	0.026	0.009	-0.225	0.372	-0.046
15672	KIAA1218	0.011	-0.399	-0.292	-0.445	-0.279
15673		-0.193	-0.17	0.066	-0.209	-0.145
15674	TRAP1	0.536	0.052	0.083	-0.036	-0.01
15675		0.265	-0.154	-0.32	-0.288	-0.146
15676	CD47	0.236	0.396	0.18	0.701	0.147
15677	FLJ13187	0.163	0.058	0.203	0.457	-0.217
15678		0.064	0.159	0.036	-0.262	-0.209
15679	COL5A3	-0.024	-0.309	-0.215	-0.271	-0.054
15680	FLJ12389	0.288	0.018	0.001	-0.129	-0.096
15681	POP4	0.077	-0.205	-0.081	3.056	0.21
15682	DKFZP566C0424	0.101	-0.124	-0.153		-0.538
15683		-1.742	-0.471	-0.593		-0.587
15684	gm117	2.219	0.681	0.504		-2.415
15685		-0.052	-0.031	-0.031		0.683
15686		-0.148	-0.486	-0.011		-0.01
15687		0.098	-0.506	0.039		-0.095
15688	DICER1	0.847	0.777	0.807	0.754	0.656
15689		0.706	0.575	0.466	0.84	0.664
15690		-0.646	-0.331	-0.452	-0.264	-0.09
15691		-0.148	-0.49	-0.111	0.023	-0.272
15692		0.347	0.068	0.114	0.134	0.25
15693		-0.081	-0.554	-0.286	-0.26	-0.157
15694		-0.085	-0.191	-0.305	-0.082	-0.233
15695		0.118	-0.158	-0.056	-0.025	-0.107
15696		-0.75	-0.089	-0.32	-0.203	0.065
15697		1.661	-0.22	0.83	2.196	
15698				3.17	2.585	
15699		1.262	1.171		0.076	
15700		0.731	2.238	1.244	2.7	1.515
15701		0.947	0.62	0.341	2.247	
15702		3.316	2.315	-0.293	1.421	1.926
15703		0.57		2.17	4.183	-0.193
15704		2.061	1.847	3.222	4.196	
15705		1.634	0.332	0	2.358	-1.108
15706			1.502	0.637	1.861	-0.152
15707		3.259	1.501		1.655	1.212
15708		5.362	1.387	3.35	2.574	
15709		-1.45	-1.165	-0.541	2.322	-1.333
15710		1.662	0.11		3.749	-0.107
15711			0.381	-1.481	0.857	0.759
15712		1.598	1.648	2	0.444	
15713		-0.425	0.644	0.726	1.039	-1.205
15714		5.7	0.428	2	2.359	0.29
15715		-1.648	-0.706	0.097	-1.599	-0.966
15716		-0.259	-1.312	-0.402	1.515	-0.939
15717			1.251		0.329	0.737
15718		-1.192	0.306	-0.241	-0.11	0.433
15719		-1.481	-0.844	-0.934	-0.434	-2.986
15720		2.009	0.896	0.837	1.049	-0.61
15721		0.006	-0.097	-0.224	0.008	-0.193
15722		0.167	-0.075	-0.1	0.099	-0.518
15723		0.905	-0.197	0.032	0.106	-0.075
15724		0.101	-0.38	-0.091	-0.585	-0.629
15725		-0.186	0.195	-0.319		-0.205
15726		0.323	-0.172	-0.126		-0.026
15727		0.143	0.274	0.237	0.726	-0.303
15728		0.188	-0.163	-0.069		-0.024
15729		2.049	0.589	4.481		0.122
15730		0.179	0.028	0.05	0.182	0.548
15731		1.261	1.413	1.115	0.312	0.963
15732		-0.165	-0.411	0.258	-0.166	-0.101
15733	FLJ20276	0.676	0.727	-0.159	0.593	1.178
15734		0.112	-0.209	-0.388	-0.294	-0.063
15735	FLJ32864	-0.459	-0.124	-0.303	-0.288	-0.121
15736		0.384	0.06	-0.03	0.222	-0.1
15737		-0.718	-0.628	-0.528	-0.203	-0.606
15738		-0.263	-0.253	-0.128	-0.809	-0.168
15739		-0.056	-0.442	0.019	0.052	-0.168
15740		-0.197	-0.291	0.219	0.013	-0.373
15741	RPS10	-0.115	-0.021	-0.095	0.076	-0.606
15742		0.197	-0.31	0.01	-0.343	-0.17
15743	CYB561	0.121	-0.14	-0.312	-0.152	-0.359
15744		0.132	-0.128	-0.045	-0.215	-0.171
15745		0.198	-0.248	-0.02	-0.169	0.026
15746	SDCCAG16	0.453	0.248	-0.065	-0.187	0.047
15747		0.044	-0.203	0.037	-0.158	0.295
15748	ARHA	0.214	0.385	0.327	0.622	-0.079
15749		0.146	-0.277	0.031	-0.397	-0.015
15750		0.19	0.102	0.225	0.683	0.12
15751		0.818	-0.373	0.011	0.614	-0.068
15752	TINAG	-0.219	-0.451	-0.302	-1.238	-0.121
15753		0.05	-0.025	0.041	-0.16	0.129
15754		-0.447	-0.298	-0.112	0.04	-0.054
15755	DAB2	0.355	-0.091	-0.995	-1.627	-1.017
15756		-0.055	-0.179	-0.541	0.204	-0.154
15757	FLJ32535	-0.024	0.192	0.034	0.242	-0.534
15758		0.25	0.055	0.027	-0.4	-0.058
15759		0.472	0.088	-0.461	-0.087	-0.515
15760		0.158	0.016	-0.314	-0.041	-0.232
15761		0.316	-0.013	-0.088	-0.156	0.111
15762		-0.427	0.33	0.367	0.304	0.358
15763		0.088	0.127	-0.207	-0.592	-0.542
15764		-0.206	-0.233	-0.166		0
15765	SYN2	-0.449	-0.724	-0.276	0.034	0.026
15766		-0.117	-0.403	-0.132	-0.031	-0.091
15767		-0.561	-0.66	-0.384	0.021	-0.056
15768		-0.313	-0.141	-0.061	-0.252	0.146
15769		-0.212	-0.112	0.625	-0.459	-0.009
15770		-0.35	-0.099	0.12	0.046	0.192
15771		-0.272	-0.324	-0.015	0.057	-0.035
15772		-0.064	-0.383	-0.026	-0.167	-0.113
15773	ASCL1	0.227	0.117	-0.076	-0.399	0.066
15774		-0.421	-0.153	-0.012	0.28	-0.118
15775		-0.055	-0.047	-0.682	-0.17	0.07
15776		-0.139	-0.193	-0.206	0.27	0.17
15777	BAP29	-0.076	-0.224	0.407	0.668	3.807
15778		-0.03	-0.192	0.051	-0.136	-0.159
15779		0.094	-0.024	-0.136	-0.127	0.138
15780		-0.09	-0.305	-0.173	-0.314	-0.177
15781	PHYH	0.268	-0.098	0.091	-0.188	0.264
15782		-0.132	-0.221	0.127	-0.19	0.086
15783		0.343	0.389	0.155	-0.102	0.095
15784		0.247	-0.514	0.562	0.905	0.36
15785		0.042	-0.14	-0.026	-0.138	0.173
15786	FCGRT	0.106	-0.377	-0.61	-0.665	-0.311
15787		0.059	-0.182	-0.236	-0.054	-0.13
15788		-0.592	0.028	0.167	-0.074	-0.016
15789	MSH2	0.584	0.647	-0.19	0.069	-0.204
15790		0.49	-0.312	-0.371	-0.479	0.336
15791		0.122	-0.078	0.055	0.395	0.27
15792		0.372	-0.378	0.269	-0.33	-0.057
15793	REC14	2.145	-0.026	-0.346	1.652	1.515
15794		0.174	-0.013	0.204	0.214	0.105
15795		-0.003	0.118	-0.059	-0.016	-0.591
15796		1.605	0.722		1.662	-0.348
15797	MGC5352	0.183	0.166	-0.021	0.136	-0.253
15798		0.234	-0.369	-0.274	0.289	-0.16
15799		0.429	0.151	0.039	0.501	-0.125
15800		0.03	-0.306	0.086	-0.274	-0.113
15801	KLK3	0.3	0.239	0.206	0.453	-0.081
15802		0.394	-0.061	0.035	0.289	-0.455
15803	ALOX15B	0.622	-0.41	-0.442	-0.781	-0.261
15804		0.069	0.087	-0.119	-0.103	-0.283
15805		0.172	-0.159	-0.181	0.94	-1.476
15806		-0.05	-0.01	-0.037	-0.299	-0.061
15807		-0.425	-0.505	-0.186	-0.361	0.081
15808		-0.05	-0.308	-0.172	-0.004	-0.035
15809		0.216	-0.403	-0.109	-0.214	-0.097
15810		0.025	0.058	0.047	0.103	-0.52
15811		0.221	0.199	-0.058	0.412	0.018
15812		-0.564	0.406	-0.231	-1.148	-0.6
15813		-0.241	-0.548	-0.328	-0.075	-0.28
15814	LOC85414	0.111	-0.057	-0.142	0.001	0.146
15815		0.344	-0.106	0.186	0.052	0.774
15816		-0.696	0.111	-0.444	-0.152	-0.086
15817		0.014	-0.092	-0.159	0.422	-0.196
15818	C22orf23	0.211	0.064	-0.026	-0.245	-0.166
15819		0.119	0.333	0.111	-0.133	0.222
15820		0.227	0.426	0.184	-0.047	-0.312
15821	DKFZp434E2321	-0.173	0.143	-0.053	-0.199	-0.15
15822		-0.103	-0.135	-0.228	-0.117	-0.034
15823		-0.065	0.16	-0.002	-0.051	-0.314
15824	KLK3	-0.065	0.173	-0.243	-0.724	-0.233
15825		0.4	-0.25	-0.417	-0.407	0.391
15826		-0.379	-0.332	-0.681	-0.536	-0.177
15827		0.403	0.054	0.131	-0.077	0.018
15828		-0.049	-0.353	-0.107	-0.173	-0.02
15829		0.129	-0.244	-0.378	-0.449	0.316
15830	LGALS4	-0.049	-0.582	-0.624	-0.601	0.433
15831	MGC24039	0.335	0.038	-0.227	0.27	0.015
15832		0.147	0	0.067	0.032	0.003
15833		0.338	-0.011	0.038	0.278	0.098
15834	XT3	0.267	-0.318	0.136	0.007	0.049
15835		-0.339	-0.045	-0.236	-0.497	0.118
15836	IL21R	0.336	-0.236	-0.391	-0.294	0.09
15837		-0.029	-0.142	-0.707	-0.286	-0.138
15838		0.042	-0.275	-0.257	-0.168	0.017
15839		0.477	0.12	-0.085	-0.496	-0.297
15840		0.114	0.034	-0.137	0.137	-0.257
15841		0.201	0.136	-0.367	-0.126	0.187
15842		0.176	0.15	0.145	0.089	-0.188
